Wall time,Step,Value
1759038811.3713422,250798,3444.9580078125
1759038858.810307,252798,3440.630859375
1759038905.235359,254798,3435.888916015625
1759038955.974736,256798,3431.2587890625
1759039007.99373,258798,3429.7265625
1759039057.085828,260798,3432.538818359375
1759039104.237223,262798,3428.010498046875
1759039153.053596,264798,3445.978271484375
1759039202.376889,266798,3463.889892578125
1759039255.1928241,268798,3476.009033203125
1759039308.0766451,270798,3490.469482421875
1759039374.093153,272798,3512.678955078125
1759039422.265632,274798,3519.053955078125
1759039468.2229729,276798,3538.264892578125
1759039517.097852,278798,3548.78466796875
1759039566.330973,280798,3551.466552734375
1759039619.23239,282798,3561.121337890625
1759039670.896555,284798,3542.078125
1759039722.034417,286798,3526.376220703125
1759039772.6013079,288798,3516.36328125
1759039822.044242,290798,3513.123046875
1759039870.920734,292798,3512.473876953125
1759039922.7506921,294798,3519.2431640625
1759039974.174763,296798,3504.802490234375
1759040025.0972512,298798,3494.206787109375
1759040077.8197582,300798,3489.619873046875
1759040126.498445,302798,3479.756103515625
1759040178.430895,304798,3488.82568359375
1759040228.9894989,306798,3487.662353515625
1759040278.776012,308798,3483.94140625
1759040331.910975,310798,3476.4375
1759040380.157727,312798,3477.122314453125
1759040429.0734909,314798,3466.100830078125
1759040480.8171232,316798,3471.433837890625
1759040535.526558,318798,3474.5234375
1759040586.2497761,320798,3466.408447265625
1759040639.7297258,322798,3469.18896484375
1759040698.2085109,324798,3456.231201171875
1759040754.164695,326798,3451.58154296875
1759040806.511988,328798,3450.799072265625
1759040866.774712,330798,3453.9423828125
1759040926.439902,332798,3448.0400390625
1759040978.438581,334679,3434.063720703125
1759041030.415144,336566,3404.021728515625
1759041085.328649,338566,3397.04345703125
1759041137.9329212,340566,3399.693115234375
1759041191.1314921,342566,3397.650634765625
1759041241.982535,344566,3398.5625
1759041294.731887,346566,3400.01513671875
1759041344.176917,348566,3391.796630859375
1759041392.8585851,350566,3394.841552734375
1759041444.8089259,352566,3387.85546875
1759041497.2048671,354566,3390.5068359375
1759041549.662196,356566,3407.2451171875
1759041600.240628,358380,3369.580810546875
1759041654.575899,360380,3382.163818359375
1759041706.034979,362380,3433.66162109375
1759041758.27839,364380,3521.05712890625
1759041812.842824,366380,3608.20263671875
1759041845.524645,367585,3522.638427734375
1759041847.6189718,367666,3176.78173828125
1759041851.1217332,367800,2851.50830078125
1759041854.078052,367902,2527.823974609375
1759041856.69445,367977,2198.57373046875
1759041859.366185,368051,1905.6123046875
1759041862.7706308,368159,1563.5662841796875
1759041865.62164,368258,1178.32275390625
1759041868.302001,368335,760.0355224609375
1759041872.179459,368475,341.3043212890625
1759041897.745339,369433,177.94989013671875
1759041952.324345,371433,348.8940124511719
1759042008.337745,373433,521.90576171875
1759042063.6310458,375433,849.0009155273438
1759042116.181951,377433,1186.2279052734375
1759042169.320339,379433,1516.2447509765625
1759042220.1916428,381433,1831.2911376953125
1759042270.7215202,383433,2157.26904296875
1759042321.98145,385433,2485.284423828125
1759042378.300413,387433,2812.769287109375
1759042432.641938,389433,3069.425048828125
1759042487.97117,391433,3234.968505859375
1759042542.8220348,393433,3394.552490234375
1759042595.829675,395433,3405.25537109375
1759042646.798016,397433,3409.00390625
1759042697.6886961,399433,3433.065185546875
1759042747.41961,401433,3452.68994140625
1759042799.9853299,403433,3474.892333984375
1759042857.14083,405433,3498.57373046875
1759042911.362402,407433,3518.528564453125
1759042963.8625972,409433,3537.4296875
1759043026.691114,411433,3556.95556640625
1759043084.654049,413433,3571.177734375
1759043137.464107,415433,3589.778564453125
1759043190.1815622,417433,3612.405029296875
1759043245.907445,419433,3616.21435546875
1759043300.847279,421433,3628.88037109375
1759043357.202924,423433,3637.410888671875
1759043418.7940679,425433,3644.98974609375
1759043477.402773,427433,3655.561767578125
1759043532.347317,429433,3665.55078125
1759043586.890825,431433,3670.762939453125
1759043647.663766,433433,3679.325927734375
1759043695.424958,435433,3696.234619140625
1759043743.6464698,437433,3696.051513671875
1759043795.513845,439433,3703.3681640625
1759043844.494679,441433,3726.677490234375
1759043894.801111,443433,3735.6064453125
1759043942.529183,445433,3756.833251953125
1759043988.925262,447433,3750.556396484375
1759044036.357525,449433,3745.17431640625
1759044084.380526,451433,3744.83203125
1759044132.619304,453433,3751.872314453125
1759044179.8560572,455433,3744.478271484375
1759044226.9139378,457433,3759.57666015625
1759044273.019091,459433,3773.95166015625
1759044320.38753,461433,3774.657958984375
1759044365.621857,463433,3783.274658203125
1759044407.7640681,465433,3778.282958984375
1759044453.7159019,467433,3802.715576171875
1759044499.447818,469433,3826.23486328125
1759044544.978954,471433,3847.3564453125
1759044587.675304,473433,3854.56201171875
1759044633.179185,475433,3861.38671875
1759044676.495183,477433,3853.883544921875
1759044719.3609369,479433,3853.154296875
1759044762.40833,481433,3851.245361328125
1759044805.543516,483433,3854.40673828125
1759044848.456797,485433,3860.30224609375
1759044891.3299682,487433,3862.740234375
1759044934.327308,489433,3866.796875
1759044977.329534,491433,3857.96826171875
1759045020.042648,493433,3867.723876953125
1759045062.987432,495433,3874.8857421875
1759045105.4598532,497433,3882.638916015625
1759045147.993224,499433,3885.399169921875
