Wall time,Step,Value
1759284071.4598951,7023,364.5066833496094
1759284071.46066,7027,246.6417694091797
1759284071.496068,7271,153.54615783691406
1759284071.4964328,7273,138.99246215820312
1759284071.534535,7540,237.55931091308594
1759284071.565855,7757,169.33563232421875
1759284071.566775,7764,175.06016540527344
1759284071.5685492,7777,186.1374053955078
1759284071.576052,7832,91.26483917236328
1759284071.611951,8077,329.23919677734375
1759284071.616678,8111,322.7259216308594
1759284071.617326,8116,317.9113464355469
1759284071.620893,8142,281.9747619628906
1759284071.634308,8236,120.45686340332031
1759284071.6495821,8344,184.182861328125
1759284071.6513321,8356,120.29971313476562
1759284071.652241,8363,71.11126708984375
1759284071.675337,8521,215.57107543945312
1759284071.6784241,8543,233.1854248046875
1759284071.7313762,8903,326.7418518066406
1759284071.733923,8921,334.6640625
1759284071.742923,8982,375.0679016113281
1759284071.777256,9217,213.41087341308594
1759284071.790889,9311,250.3493194580078
1759284071.793657,9331,271.3898620605469
1759284071.807004,9424,242.51548767089844
1759284071.819984,9515,160.87709045410156
1759284071.8412,9658,233.99659729003906
1759284071.8421261,9664,220.57376098632812
1759284071.8461142,9691,180.9461669921875
1759284071.8578901,9771,132.98077392578125
1759284071.8724601,9870,162.6189727783203
1759284071.873317,9876,169.74473571777344
1759284071.9032462,10081,248.8115692138672
1759284071.905078,10095,236.5753936767578
1759284071.912241,10146,197.59130859375
1759284071.9136262,10156,137.8511962890625
1759284071.921886,10215,118.9561996459961
1759284071.936726,10316,190.49856567382812
1759284071.940084,10339,211.4891815185547
1759284071.9475,10392,205.26866149902344
1759284071.9553359,10444,171.12193298339844
1759284071.956712,10454,182.3077392578125
1759284071.962942,10497,179.5699920654297
1759284071.964581,10509,150.59373474121094
1759284071.96942,10542,180.17547607421875
1759284071.98558,10654,221.03610229492188
1759284071.989169,10679,245.9624481201172
1759284072.0106728,10825,292.2111511230469
1759284072.015627,10860,266.8800354003906
1759284072.031275,10968,156.9954376220703
1759284072.036104,11001,200.60772705078125
1759284072.049163,11089,179.6990203857422
1759284072.066738,11209,258.3089599609375
1759284072.087602,11346,419.0466613769531
1759284072.129581,11636,286.9326477050781
1759284072.147864,11761,272.72540283203125
1759284072.149149,11771,223.16915893554688
1759284072.156977,11826,219.21807861328125
1759284072.162375,11862,260.0566711425781
1759284072.165654,11885,299.3047790527344
1759284072.1660979,11888,293.7540283203125
1759284072.170493,11919,316.2306213378906
1759284072.17748,11966,255.357666015625
1759284072.185699,12021,175.69207763671875
1759284072.190895,12058,113.58682250976562
1759284072.206572,12164,235.79251098632812
1759284072.2204869,12258,267.5885314941406
1759284072.227707,12306,296.848876953125
1759284072.2390862,12381,392.7095031738281
1759284072.2432451,12410,306.10296630859375
1759284072.2439198,12415,275.61993408203125
1759284072.252584,12476,286.1378479003906
1759284072.254385,12489,298.8482666015625
1759284072.261274,12538,212.14019775390625
1759284072.261965,12543,211.7974090576172
1759284072.2733681,12622,176.46810913085938
1759284072.27375,12624,163.50885009765625
1759284072.298997,12796,288.2651062011719
1759284072.307072,12850,280.39208984375
1759284072.3147688,12906,189.41163635253906
1759284072.329077,13001,222.68161010742188
1759284072.335629,13046,264.5831604003906
1759284072.341533,13087,263.1651611328125
1759284072.349578,13143,282.5685729980469
1759284072.356669,13188,179.44735717773438
1759284072.3596,13208,123.39278411865234
1759284072.3599942,13210,113.38572692871094
1759284072.361757,13223,89.38380432128906
1759284072.362118,13225,86.54778289794922
1759284072.369884,13281,81.7607650756836
1759284072.380849,13357,128.5970458984375
1759284072.384026,13381,126.58335876464844
1759284072.3911092,13428,191.08668518066406
1759284072.39522,13458,181.09823608398438
1759284072.406973,13539,207.21160888671875
1759284072.4128141,13580,156.3778839111328
1759284072.41886,13621,201.9600830078125
1759284072.419936,13629,199.4054412841797
1759284072.422314,13646,203.03598022460938
1759284072.4255328,13668,166.72848510742188
1759284072.4394722,13764,152.96307373046875
1759284072.439743,13765,124.0401840209961
1759284072.444139,13796,47.75129699707031
1759284072.451312,13844,116.36573028564453
1759284072.454875,13868,143.3902130126953
1759284072.456407,13879,136.65982055664062
1759284072.457553,13888,144.71360778808594
1759284072.471097,13983,175.92184448242188
1759284072.478167,14033,186.53277587890625
1759284072.483625,14070,219.0201873779297
1759284072.484729,14077,218.1022186279297
1759284072.492244,14127,218.5955047607422
1759284072.5027719,14200,247.36431884765625
1759284072.503063,14201,224.06422424316406
1759284072.5075169,14231,248.58773803710938
1759284072.5108979,14255,229.96109008789062
1759284072.512531,14266,219.39219665527344
1759284072.518911,14313,122.15877532958984
1759284072.52898,14382,134.65078735351562
1759284072.5327191,14408,159.6830291748047
1759284072.534027,14418,170.99436950683594
1759284072.536246,14434,172.91683959960938
1759284072.551754,14544,198.4583740234375
1759284072.552968,14553,186.34811401367188
1759284072.5618072,14615,190.11962890625
1759284072.581464,14747,258.4790344238281
1759284072.5899048,14805,252.52040100097656
1759284072.595516,14845,233.17323303222656
1759284072.6058009,14918,136.61529541015625
1759284072.609183,14942,154.9344482421875
1759284072.624224,15046,238.91220092773438
1759284072.631583,15097,211.2855987548828
1759284072.696291,15544,265.0977478027344
1759284072.70301,15591,292.5182189941406
1759284072.704225,15600,263.1217956542969
1759284072.717212,15689,284.43023681640625
1759284072.721874,15721,259.2303466796875
1759284072.7321799,15791,224.698974609375
1759284072.739487,15840,223.61090087890625
1759284072.741289,15853,190.3363800048828
1759284072.746149,15888,122.47612762451172
1759284072.755072,15948,177.13279724121094
1759284072.776782,16096,275.9232177734375
1759284072.783723,16143,231.50901794433594
1759284072.7967098,16231,132.0673370361328
1759284072.797454,16237,96.18748474121094
1759284072.798471,16245,110.80177307128906
1759284072.804126,16284,164.45684814453125
1759284072.820031,16393,228.34002685546875
1759284072.8262222,16435,248.60354614257812
1759284072.8350132,16496,265.76043701171875
1759284072.8414662,16539,254.7246551513672
1759284072.84176,16540,241.39292907714844
1759284072.8423119,16544,213.97276306152344
1759284072.858172,16656,140.07228088378906
1759284072.8617752,16681,171.7638702392578
1759284072.863233,16691,151.97279357910156
1759284072.8770401,16790,103.20514678955078
1759284072.880223,16812,112.10655212402344
1759284072.911336,17023,267.042236328125
1759284072.9155881,17053,207.654052734375
1759284072.915863,17054,206.30902099609375
1759284072.917988,17069,155.2901611328125
1759284072.924497,17113,173.9350128173828
1759284072.9255118,17121,170.40505981445312
1759284072.9396951,17216,171.62716674804688
1759284072.974468,17445,409.1827087402344
1759284072.9769542,17462,428.03765869140625
1759284072.983222,17506,376.5360412597656
1759284072.98369,17509,375.8896179199219
1759284072.984232,17513,238.16944885253906
1759284072.984492,17514,202.54891967773438
1759284072.997662,17604,155.9000244140625
1759284072.998113,17607,132.98240661621094
1759284072.9987369,17612,121.491943359375
1759284073.0063639,17665,163.3987274169922
1759284073.008908,17683,186.0969696044922
1759284073.0248241,17795,167.79856872558594
1759284073.030147,17834,153.59112548828125
1759284073.035574,17872,170.56460571289062
1759284073.037996,17890,116.32061767578125
1759284073.038351,17892,107.25877380371094
1759284073.061069,18047,191.4796142578125
1759284073.061688,18052,183.08360290527344
1759284073.062999,18062,183.73367309570312
1759284073.0772,18158,283.4778747558594
1759284073.090258,18250,154.85235595703125
1759284073.094795,18282,135.8239288330078
1759284073.117162,18432,331.30621337890625
1759284073.120797,18457,326.9887390136719
1759284073.1316328,18531,350.5135803222656
1759284073.142109,18602,403.08258056640625
1759284073.163046,18744,259.3890075683594
1759284073.177948,18852,70.70004272460938
1759284073.180036,18868,59.01679611206055
1759284073.212888,19092,328.5594482421875
1759284073.220274,19143,378.1582946777344
1759284073.225588,19179,407.9493713378906
1759284073.232901,19229,397.4224548339844
1759284073.240372,19281,259.82537841796875
1759284073.253858,19371,233.68930053710938
1759284073.2656572,19451,276.01446533203125
1759284073.274838,19514,236.63568115234375
1759284073.2766368,19527,204.69493103027344
1759284073.276913,19528,201.46066284179688
1759284073.2882528,19612,102.78868103027344
1759284073.296413,19669,119.25405883789062
1759284073.300051,19695,77.82723236083984
1759284073.3023622,19711,98.90458679199219
1759284073.312868,19781,183.27120971679688
1759284073.333884,19928,250.47308349609375
1759284073.334681,19933,129.9960479736328
1759284073.349077,20032,228.5543212890625
1759284073.383014,20256,425.4084167480469
1759284073.3861482,20277,450.0968933105469
1759284073.418921,20499,417.7980041503906
1759284073.423875,20534,354.21417236328125
1759284073.4711628,20866,189.64596557617188
1759284073.476901,20905,217.68377685546875
1759284073.480715,20932,222.2038116455078
1759284073.496491,21037,331.5887756347656
1759284073.496744,21038,319.9515380859375
1759284073.497097,21040,304.8865661621094
1759284073.5358112,21311,213.85398864746094
1759284073.5449002,21370,196.70086669921875
1759284073.5479062,21392,183.86912536621094
1759284073.558544,21466,96.654052734375
1759284073.5642629,21505,145.61184692382812
1759284073.5731049,21566,180.14483642578125
1759284073.576797,21592,201.57057189941406
1759284073.5779772,21600,175.64979553222656
1759284073.585221,21652,117.98074340820312
1759284073.5928671,21703,132.37718200683594
1759284073.600582,21756,191.9205780029297
1759284073.6122959,21835,243.9091033935547
1759284073.637418,22007,215.1313018798828
1759284073.650434,22100,144.8199005126953
1759284073.655162,22132,159.60733032226562
1759284073.655405,22133,151.81301879882812
1759284073.660723,22171,175.6297607421875
1759284073.664182,22196,139.4506072998047
1759284073.667197,22218,136.41175842285156
1759284073.6695051,22235,103.9348373413086
1759284073.674617,22271,98.44358825683594
1759284073.681042,22318,106.47127532958984
1759284073.6853518,22349,129.6193084716797
1759284073.695202,22415,174.02780151367188
1759284073.695869,22420,170.53878784179688
1759284073.709343,22511,261.2442321777344
1759284073.7218199,22595,351.443603515625
1759284073.734904,22684,346.2946472167969
1759284073.758421,22847,303.73785400390625
1759284073.767425,22913,106.8617935180664
1759284073.777926,22988,132.08961486816406
1759284073.790655,23076,202.73095703125
1759284073.7923882,23089,188.36480712890625
1759284073.7927418,23091,170.31285095214844
1759284073.793505,23097,164.54428100585938
1759284073.8094132,23208,173.23931884765625
1759284073.813392,23234,157.48353576660156
1759284073.8466501,23458,316.97393798828125
1759284073.850434,23484,341.6293640136719
1759284073.869248,23610,451.069091796875
1759284073.869715,23613,454.4832458496094
1759284073.873111,23637,357.439697265625
1759284073.891145,23760,195.52256774902344
1759284073.897215,23801,247.012939453125
1759284073.900756,23827,208.2206268310547
1759284073.90902,23886,176.9047088623047
1759284073.90976,23892,154.94937133789062
1759284073.910401,23897,158.87396240234375
1759284073.911742,23907,171.53021240234375
1759284073.912174,23910,119.2967758178711
1759284073.929781,24030,156.30227661132812
1759284073.963839,24258,184.5410614013672
1759284073.9878132,24425,211.60606384277344
1759284073.9944608,24470,221.38949584960938
1759284074.0058858,24549,139.9932403564453
1759284074.011244,24586,156.7127685546875
1759284074.01702,24628,128.4906768798828
1759284074.019261,24644,128.4365234375
1759284074.021714,24663,94.56611633300781
1759284074.02336,24675,81.39215850830078
1759284074.029346,24716,121.71051788330078
1759284074.0298948,24720,121.49030303955078
1759284074.035519,24760,138.0482635498047
1759284080.26123,25589,1321.0858154296875
1759284082.235293,25789,1756.357177734375
1759284084.261291,25989,2208.822509765625
1759284094.403531,26989,4309.08935546875
1759284100.550442,27589,4424.2724609375
1759284109.5527098,28389,4401.544921875
1759284111.7379022,28589,4411.1865234375
1759284113.861032,28789,4377.16748046875
1759284122.3510542,29589,4324.58984375
1759284124.40314,29789,4324.81396484375
1759284130.7339442,30389,4273.2275390625
1759284140.2744782,31189,4296.78662109375
1759284144.868701,31589,4239.7646484375
1759284174.91203,34189,4301.6181640625
1759284177.2114859,34389,4300.31494140625
1759284198.4079099,36189,4300.365234375
1759284200.8767428,36389,4296.39501953125
1759284227.272556,38589,4277.3955078125
1759284245.644156,40189,4325.34228515625
1759284247.9354858,40389,4299.05810546875
1759284254.97211,40989,4258.80322265625
1759284259.6825979,41389,4308.47216796875
1759284262.092753,41589,4375.5810546875
1759284281.322058,43189,4473.0146484375
1759284283.677773,43389,4419.376953125
1759284286.042701,43589,4378.57568359375
1759284295.6311219,44389,4349.43994140625
1759284300.6283588,44789,4377.62841796875
1759284305.447763,45189,4345.55224609375
1759284325.842952,46789,4311.47998046875
1759284339.573973,47789,4301.72021484375
1759284342.3692548,47989,4298.037109375
1759284350.898315,48589,4215.88720703125
1759284370.672632,49989,4315.37060546875
1759284399.4723132,52201,4289.875
1759284411.764718,53201,4306.009765625
1759284414.2647731,53401,4327.01171875
1759284418.993332,53801,4394.052734375
1759284421.4818199,54001,4426.71240234375
1759284436.583593,55201,4332.970703125
1759284453.0836549,56601,4343.796875
1759284455.52368,56801,4372.6533203125
1759284477.025585,58601,4366.8232421875
1759284486.410392,59401,4320.17626953125
1759284491.108397,59801,4296.83154296875
1759284500.427597,60601,4318.701171875
1759284521.838584,62401,4253.048828125
1759284534.094476,63401,4188.7939453125
1759284539.775962,63801,4224.8759765625
1759284542.194091,64001,4282.17724609375
1759284552.9349408,65001,4380.05908203125
1759284570.192159,66601,4378.44091796875
1759284574.425811,67001,4370.71435546875
1759284589.6562612,68401,4271.34326171875
1759284591.887724,68601,4320.19580078125
1759284600.35553,69401,4339.85400390625
1759284611.196859,70401,4295.67529296875
1759284617.5522602,71001,4330.5107421875
1759284621.907446,71401,4306.8310546875
1759284628.4841769,72001,4332.15576171875
1759284635.3337338,72601,4336.94384765625
1759284644.226223,73401,4308.5341796875
1759284661.573132,75001,4347.4814453125
1759284679.547507,76601,4309.2509765625
1759284683.803038,77001,4314.09375
1759284688.1616268,77401,4340.17041015625
1759284694.4880252,78001,4336.05126953125
1759284696.601068,78201,4335.85595703125
1759284709.496835,79401,4272.380859375
1759284711.965457,79601,4299.390625
1759284729.700639,81201,4391.8828125
1759284736.252523,81801,4371.30029296875
1759284738.422823,82001,4429.0185546875
1759284740.5684521,82201,4435.9189453125
1759284742.784331,82401,4425.896484375
1759284747.187208,82801,4432.1396484375
1759284753.865382,83401,4350.40771484375
1759284769.010666,84801,4302.38037109375
1759284771.1755211,85001,4318.97900390625
1759284782.4160058,86001,4253.2470703125
1759284786.881471,86401,4291.6103515625
1759284789.053931,86601,4322.89208984375
1759284791.451493,86801,4307.09423828125
1759284811.377331,88601,4249.3349609375
1759284819.878478,89401,4321.3369140625
1759284824.0539122,89801,4344.25439453125
1759284826.117273,90001,4332.171875
1759284830.240232,90401,4303.71435546875
1759284840.710586,91401,4226.318359375
1759284842.762817,91601,4235.76220703125
1759284846.971911,92001,4281.25830078125
1759284849.167424,92201,4308.587890625
1759284851.275584,92401,4320.45263671875
1759284857.730827,93001,4310.033203125
1759284862.026689,93401,4363.0107421875
1759284866.331708,93801,4374.89599609375
1759284892.115263,96201,4338.2412109375
1759284912.6551402,98001,4321.884765625
1759284926.161532,99201,4302.8828125
1759284928.3813639,99401,4313.6435546875
1759284941.827331,100601,4330.3505859375
1759284944.160788,100801,4339.3544921875
1759284963.952318,102601,4291.87548828125
1759284978.791906,104001,4281.4638671875
1759284995.9333088,105601,4281.2822265625
1759284998.070836,105801,4291.05419921875
1759285004.415881,106401,4248.97119140625
1759285019.251007,107801,4287.0673828125
1759285023.475265,108201,4327.7734375
1759285032.2822661,109001,4425.2734375
1759285053.8584042,111001,4304.1416015625
1759285055.996004,111201,4322.13720703125
1759285062.3706958,111801,4280.744140625
1759285073.128751,112801,4315.66748046875
1759285081.510547,113601,4330.46484375
1759285109.1507132,116201,4359.654296875
1759285113.5564091,116601,4376.83544921875
1759285115.7080672,116801,4370.18701171875
1759285128.681561,118001,4305.70703125
1759285130.829084,118201,4302.6962890625
1759285133.011175,118401,4314.63671875
1759285137.279667,118801,4323.48681640625
1759285141.6178508,119201,4360.65625
1759285167.835653,121601,4377.2568359375
1759285186.781586,123401,4464.802734375
1759285195.342108,124201,4373.6669921875
1759285206.269387,125201,4297.03662109375
1759285208.403948,125401,4335.2646484375
1759285219.133007,126401,4343.658203125
1759285232.262985,127601,4351.5322265625
1759285234.399725,127801,4372.91943359375
1759285247.523641,129001,4410.8076171875
1759285256.0390568,129801,4367.1748046875
1759285260.3104908,130201,4362.84423828125
1759285264.612175,130601,4382.2412109375
1759285277.830451,131801,4392.1650390625
1759285284.200644,132401,4339.712890625
1759285288.425436,132801,4325.6767578125
1759285295.069311,133401,4353.90478515625
1759285301.510931,134001,4359.41943359375
1759285308.305075,134601,4377.7265625
1759285312.952259,135001,4401.41162109375
1759285328.1633222,136401,4392.9453125
1759285332.406414,136801,4315.02734375
1759285358.901216,139201,4359.6982421875
1759285361.038235,139401,4383.53125
1759285363.24122,139601,4383.6298828125
1759285394.945386,142401,4336.6494140625
1759285403.2923741,143201,4316.01318359375
1759285411.9675782,144001,4321.6376953125
1759285414.162737,144201,4299.22265625
1759285420.526978,144801,4274.1611328125
1759285422.693554,145001,4236.75341796875
1759285429.123678,145601,4280.11767578125
1759285433.358061,146001,4229.70751953125
1759285437.6252742,146401,4288.5888671875
1759285448.429157,147401,4306.61328125
1759285454.940076,148001,4343.18310546875
1759285459.223787,148401,4361.015625
1759285465.855731,149001,4402.83642578125
1759285472.2613199,149601,4431.71142578125
1759285478.86915,150201,4373.00390625
1759285483.089569,150601,4378.435546875
1759285489.605639,151201,4317.8828125
1759285496.148124,151801,4369.70556640625
1759285498.2700758,152001,4367.78466796875
1759285530.2866828,155001,4413.685546875
1759285545.207351,156401,4384.82861328125
1759285555.685696,157401,4341.9169921875
1759285557.771729,157601,4338.18310546875
1759285559.885449,157801,4340.14501953125
1759285564.0913448,158201,4373.736328125
1759285566.172435,158401,4449.265625
1759285570.338909,158801,4405.75439453125
1759285574.505779,159201,4390.6484375
1759285580.677398,159801,4402.091796875
1759285582.742126,160001,4392.7333984375
1759285590.980757,160801,4352.4609375
1759285601.272195,161801,4342.53369140625
1759285605.3707561,162201,4364.7001953125
1759285619.93522,163601,4256.36181640625
1759285624.113166,164001,4276.72021484375
1759285626.215363,164201,4306.0869140625
1759285632.477273,164801,4274.39697265625
1759285636.748147,165201,4335.02587890625
1759285645.084342,166001,4415.58544921875
1759285651.4093819,166601,4465.2197265625
1759285655.574076,167001,4516.96826171875
1759285659.858177,167401,4507.6767578125
1759285661.950565,167601,4541.537109375
1759285680.5558589,169401,4385.015625
1759285682.607349,169601,4333.7861328125
1759285684.6595619,169801,4395.97998046875
1759285692.949675,170601,4392.451171875
1759285699.2315142,171201,4402.3134765625
1759285705.5411682,171801,4376.07763671875
1759285707.6509519,172001,4364.2529296875
1759285709.753909,172201,4344.3642578125
1759285713.9726331,172601,4296.328125
1759285716.05701,172801,4325.31787109375
1759285720.223049,173201,4379.515625
1759285730.7481248,174201,4335.13330078125
1759285732.863186,174401,4350.982421875
1759285745.566845,175601,4298.7333984375
1759285747.666398,175801,4304.1494140625
1759285749.7843919,176001,4341.20166015625
1759285758.243063,176801,4373.0859375
1759285762.497298,177201,4390.3388671875
1759285766.756052,177601,4366.7451171875
1759285775.063027,178401,4308.04736328125
1759285795.84467,180401,4401.234375
1759285799.9722931,180801,4335.29248046875
1759285804.176673,181201,4345.4130859375
1759285806.257014,181401,4352.56884765625
1759285814.5601962,182201,4311.357421875
1759285818.6727061,182601,4334.236328125
1759285820.732554,182801,4361.78271484375
1759285822.822331,183001,4369.90380859375
1759285837.5933938,184401,4324.22705078125
1759285846.0626729,185201,4284.1796875
1759285852.339492,185801,4307.6591796875
1759285875.468329,188001,4347.87109375
1759285883.89253,188801,4368.19970703125
1759285888.117265,189201,4308.31494140625
1759285894.3983932,189801,4278.22900390625
1759285898.6004322,190201,4285.4169921875
1759285900.6764119,190401,4253.62353515625
1759285904.824291,190801,4252.376953125
1759285906.897654,191001,4247.95751953125
1759285908.987591,191201,4266.62353515625
1759285911.1105611,191401,4263.54052734375
1759285915.289676,191801,4277.86328125
1759285919.46138,192201,4306.46533203125
1759285921.550105,192401,4325.20361328125
1759285929.989502,193201,4358.2431640625
1759285932.086276,193401,4352.5625
1759285936.266628,193801,4349.49072265625
1759285942.5886788,194401,4334.8466796875
1759285953.201355,195401,4424.94384765625
1759285978.335026,197801,4328.11083984375
1759285986.749932,198601,4354.5205078125
1759285993.0379882,199201,4330.58642578125
1759286007.917377,200601,4384.31982421875
1759286014.249745,201201,4410.46728515625
1759286026.806978,202401,4422.69873046875
1759286028.8900611,202601,4423.83837890625
1759286033.074757,203001,4386.81982421875
1759286039.347763,203601,4344.4736328125
1759286045.5742102,204201,4271.8837890625
1759286047.727417,204401,4253.1611328125
1759286049.783057,204601,4267.259765625
1759286068.757938,206401,4300.44921875
1759286070.9007318,206601,4309.65380859375
1759286072.9928021,206801,4260.8447265625
1759286075.096572,207001,4263.96533203125
1759286079.311373,207401,4257.25341796875
1759286089.840106,208401,4320.396484375
1759286104.658564,209801,4383.0546875
1759286106.754175,210001,4360.97021484375
1759286108.845906,210201,4308.8505859375
1759286110.956064,210401,4301.126953125
1759286127.858293,212001,4308.10888671875
1759286146.704063,213801,4314.6279296875
1759286157.254647,214801,4308.05078125
1759286174.1581619,216401,4228.318359375
1759286176.2487848,216601,4217.55224609375
1759286182.543654,217201,4289.2744140625
1759286205.6765351,219401,4449.82080078125
1759286212.006392,220001,4415.54345703125
1759286218.1980412,220601,4417.30859375
1759286220.301517,220801,4377.1298828125
1759286222.358266,221001,4371.11767578125
1759286226.509121,221401,4292.5927734375
1759286243.375081,223001,4278.08154296875
1759286247.5859241,223401,4340.5380859375
1759286251.843714,223801,4380.08447265625
1759286256.060135,224201,4389.18798828125
1759286277.305635,226201,4381.486328125
1759286294.208745,227801,4291.8447265625
1759286296.3628778,228001,4246.4580078125
1759286306.894016,229001,4324.75048828125
1759286319.6032991,230201,4445.02734375
1759286336.440594,231801,4332.50390625
1759286349.156464,233001,4286.87109375
1759286351.261409,233201,4280.005859375
1759286353.405389,233401,4291.35888671875
1759286355.519018,233601,4286.7822265625
1759286359.741819,234001,4295.8291015625
1759286370.359025,235001,4299.92578125
1759286410.513749,238801,4364.81982421875
1759286414.726809,239201,4361.50048828125
1759286423.208033,240001,4328.80078125
1759286425.3226712,240201,4375.40869140625
1759286429.531878,240601,4342.7255859375
1759286440.1408708,241601,4327.37646484375
1759286446.4882371,242201,4358.40380859375
1759286450.720414,242601,4444.1474609375
1759286457.083981,243201,4456.06494140625
1759286459.2005498,243401,4499.6416015625
1759286461.32069,243601,4499.830078125
1759286482.5796852,245601,4250.7939453125
1759286484.700744,245801,4262.544921875
1759286488.8811169,246201,4291.5712890625
1759286490.982578,246401,4313.7822265625
1759286495.2109811,246801,4363.4794921875
1759286503.543998,247601,4319.3505859375
1759286507.718803,248001,4327.1611328125
1759286513.956701,248601,4336.93798828125
1759286518.1844869,249001,4310.80615234375
1759286522.39098,249401,4359.05810546875
1759286526.531894,249801,4361.517578125
1759286546.056751,251601,4339.18310546875
1759286554.55862,252401,4305.6748046875
1759286563.3788009,253201,4328.66943359375
1759286567.6748228,253601,4372.7841796875
1759286574.167582,254201,4332.423828125
1759286580.7711701,254801,4334.966796875
1759286593.8684769,256001,4234.3798828125
1759286596.0538821,256201,4264.44482421875
1759286604.712825,257001,4267.6669921875
1759286611.152731,257601,4334.75341796875
1759286617.448693,258201,4381.08154296875
1759286621.7249448,258601,4381.361328125
1759286632.471693,259601,4333.693359375
1759286640.944386,260401,4235.04931640625
1759286647.312256,261001,4320.45703125
1759286649.425685,261201,4297.53173828125
1759286651.533817,261401,4305.1357421875
1759286653.637828,261601,4295.845703125
1759286659.9953878,262201,4320.08447265625
1759286668.460033,263001,4290.45849609375
1759286681.152958,264201,4262.32373046875
1759286683.2509608,264401,4288.0068359375
1759286689.652246,265001,4310.216796875
1759286706.586025,266601,4329.26025390625
1759286717.11378,267601,4334.35009765625
1759286723.338152,268201,4296.8759765625
1759286729.636221,268801,4367.98388671875
1759286731.743062,269001,4380.93994140625
1759286735.9975019,269401,4400.7509765625
1759286742.307232,270001,4408.92724609375
1759286744.374254,270201,4410.9072265625
1759286748.5583801,270601,4396.1787109375
1759286761.1193018,271801,4394.51025390625
1759286767.439147,272401,4321.59375
1759286773.7653902,273001,4319.00439453125
1759286775.840599,273201,4318.06298828125
1759286784.311151,274001,4307.80126953125
1759286797.026707,275201,4424.7998046875
1759286824.439284,277801,4344.40966796875
1759286832.849656,278601,4379.01611328125
1759286837.075147,279001,4382.8125
1759286847.610879,280001,4332.28564453125
1759286858.16835,281001,4325.2841796875
1759286866.620814,281801,4391.4658203125
1759286877.133017,282801,4371.1337890625
1759286885.526824,283601,4284.7158203125
1759286893.825244,284401,4332.70361328125
1759286900.156717,285001,4361.85009765625
1759286931.799423,288001,4352.96630859375
1759286952.898388,290001,4356.07421875
1759286954.994109,290201,4312.0576171875
1759286957.069673,290401,4294.97265625
1759286963.2968278,291001,4280.306640625
