Wall time,Step,Value
1759044915.875947,393971,4165.044921875
1759044967.798387,395971,4182.7431640625
1759045019.823174,397971,4207.2890625
1759045071.746826,399971,4216.2177734375
1759045123.5320792,401971,4219.48193359375
1759045174.257301,403971,4233.6396484375
1759045224.31038,405971,4242.9423828125
1759045277.837303,407971,4242.57763671875
1759045329.408816,409971,4269.9658203125
1759045380.822453,411971,4282.75634765625
1759045431.9648151,413971,4295.962890625
1759045483.212639,415971,4295.00146484375
1759045534.466149,417971,4291.80078125
1759045585.9846249,419971,4295.0029296875
1759045637.667681,421971,4302.7919921875
1759045687.762222,423949,4303.6845703125
1759045739.41454,425949,4308.4423828125
1759045791.114964,427949,4304.603515625
1759045842.971492,429949,4300.41796875
1759045895.355681,431949,4299.00146484375
1759045947.4461188,433949,4292.0830078125
1759045999.381289,435949,4289.9853515625
1759046050.593653,437949,4288.0888671875
1759046102.283809,439949,4279.71923828125
1759046154.000351,441949,4283.29736328125
1759046205.9255779,443949,4279.63037109375
1759046258.151747,445949,4281.8671875
1759046309.578711,447949,4278.91650390625
1759046361.083211,449949,4283.52685546875
1759046397.76897,451362,4161.107421875
1759046449.871845,453362,4161.7392578125
1759046501.779707,455362,4162.470703125
1759046550.402601,457230,4140.009765625
1759046602.602387,459230,4160.95361328125
1759046653.702662,461230,4163.94873046875
1759046704.89777,463230,4170.0009765625
1759046756.510379,465230,4165.02197265625
1759046808.1425128,467230,4162.802734375
1759046859.439329,469230,4153.787109375
1759046910.644734,471230,4277.18798828125
1759046961.800839,473230,4284.0888671875
1759047013.7992299,475230,4273.1455078125
1759047061.930609,477053,4252.833984375
1759047114.560622,479053,4240.5634765625
1759047166.1994848,481053,4241.46875
1759047217.900202,483053,4242.0234375
1759047269.203804,485053,4241.375
1759047320.934035,487053,4247.0732421875
1759047372.500681,489053,4253.82373046875
1759047424.466887,491053,4261.3486328125
1759047471.525253,492875,4222.365234375
1759047522.39875,494875,4238.93798828125
1759047572.6142132,496837,4280.04345703125
1759047623.815766,498837,4283.9443359375
