Wall time,Step,Value
1759284173.3340359,58150,858.3836669921875
1759284174.025356,59050,237.8013153076172
1759284174.519221,59700,212.52894592285156
1759284174.999507,60350,69.87370300292969
1759284175.9661498,61650,41.32289123535156
1759284176.413593,62250,14.97171401977539
1759284176.822651,62800,31.296905517578125
1759284176.939803,62950,41.77439498901367
1759284177.05812,63100,1.4354926347732544
1759284177.825654,64100,10.791166305541992
1759284178.06218,64400,6.818262100219727
1759284178.328602,64750,21.788463592529297
1759284178.5472178,65050,6.28594970703125
1759284179.165029,65850,57.56648254394531
1759284179.281174,66000,73.57054901123047
1759284179.7130759,66550,119.5997314453125
1759284179.838728,66700,135.90489196777344
1759284179.9505029,66850,125.45862579345703
1759284179.986762,66900,127.2872314453125
1759284181.783906,69300,23.644451141357422
1759284181.8959308,69450,11.628230094909668
