family,algorithm,shape,total_capacity,layer_capacities,load_multiplier,seed,mean_reward,std_reward,mean_length,crash_rate
Heuristic,SJF,uniform,30,"[6, 6, 6, 6, 6]",5.0,44,-17.914423354423352,22.409281893845325,1.0,1.0
Heuristic,SJF,uniform,30,"[6, 6, 6, 6, 6]",5.0,45,-17.73029637029637,22.555277233189997,1.0,1.0
Heuristic,SJF,uniform,30,"[6, 6, 6, 6, 6]",5.0,46,-17.12915351315351,22.711064811171234,1.0,1.0
Heuristic,Priority,uniform,30,"[6, 6, 6, 6, 6]",5.0,42,-328.66067280758455,17.680964879592405,1.0,1.0
Heuristic,Priority,uniform,30,"[6, 6, 6, 6, 6]",5.0,43,-328.8654347123465,17.53322905495948,1.0,1.0
Heuristic,Priority,uniform,30,"[6, 6, 6, 6, 6]",5.0,44,-328.67114899806074,17.786465968345873,1.0,1.0
Heuristic,Priority,uniform,30,"[6, 6, 6, 6, 6]",5.0,45,-328.260907239819,18.214344638536033,1.0,1.0
Heuristic,Priority,uniform,30,"[6, 6, 6, 6, 6]",5.0,46,-327.8390500969619,18.354998678592533,1.0,1.0
RL,A2C,uniform,30,"[6, 6, 6, 6, 6]",5.0,42,761085.3330689174,111105.19660561734,9706.32,0.08
RL,A2C,uniform,30,"[6, 6, 6, 6, 6]",5.0,43,732911.2339870962,171155.3235643394,9292.22,0.12
RL,A2C,uniform,30,"[6, 6, 6, 6, 6]",5.0,44,719180.235965889,165265.67562829744,9242.2,0.16
RL,A2C,uniform,30,"[6, 6, 6, 6, 6]",5.0,45,741829.371370709,133944.63137777062,9518.32,0.12
RL,A2C,uniform,30,"[6, 6, 6, 6, 6]",5.0,46,731289.0902157789,149997.4065953548,9384.7,0.14
RL,PPO,uniform,30,"[6, 6, 6, 6, 6]",5.0,42,777905.1511043955,14248.429340144565,9974.54,0.02
RL,PPO,uniform,30,"[6, 6, 6, 6, 6]",5.0,43,663742.512699625,215404.4676425572,8514.48,0.32
RL,PPO,uniform,30,"[6, 6, 6, 6, 6]",5.0,44,702058.6611599507,179738.1203084671,9020.9,0.22
RL,PPO,uniform,30,"[6, 6, 6, 6, 6]",5.0,45,719167.1551253694,165126.04737381884,9242.22,0.16
RL,PPO,uniform,30,"[6, 6, 6, 6, 6]",5.0,46,731548.9656098066,149661.330238218,9384.68,0.14
